time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.18511570574,0.134850842598,12.0985111246,0.00773240729994,0.0634725258038,0.0,-0.442350510578,0.249774737559,3.17903679796,-0.12524320386,0.0955831858421,0.0,443.9126786676234,443.65233961317625,445.3805297027414,441.3729692217249
1.3800000000000008,-0.212821851491,0.149949237176,12.2895878577,0.000167261651526,0.0690760236282,0.0,-0.481691236932,0.252832299139,3.19012066563,-0.127824623353,0.0886063355356,0.0,419.16623072775366,418.56740554905076,417.9838115748733,417.74317976239337
1.4400000000000008,-0.243164644133,0.165091017345,12.4838362222,6.27586707637,0.0740625707165,0.0,-0.53024280799,0.251125874271,3.28451010424,-0.119244681627,0.0688805088512,0.0,446.26327596910954,444.6556589527113,445.1826254891375,445.86998992304564
1.5000000000000009,-0.276339099777,0.179999065241,12.6813334808,6.2686241873,0.0787483016981,0.0,-0.575969892366,0.24516508363,3.29864605036,-0.12382705727,0.0920448204938,0.0,419.7914792832943,421.8018581221306,419.8807081897179,419.4688425546756
1.560000000000001,-0.312502714072,0.194386896849,12.8816231747,6.26175247714,0.0841444892263,0.0,-0.630008264504,0.233730007875,3.3773787315,-0.100486075625,0.0853493150084,0.0,442.4963743203927,441.95162470477715,439.6889998701594,441.6063628195787
1.620000000000001,-0.351926258855,0.207979276308,13.0855729627,6.25526594682,0.0891649068979,0.0,-0.684577255324,0.218774187927,3.42074846873,-0.131194320043,0.0800944318533,0.0,430.3079990853463,429.8688748835483,432.66211940357147,430.0574697701159
1.680000000000001,-0.394654154704,0.220565942471,13.2913894305,6.24708347621,0.0943668184945,0.0,-0.740137752196,0.200063629476,3.4396641736,-0.14951944889,0.097402505559,0.0,422.2211219526977,423.718304070203,424.11495239989137,422.5194661036106
1.740000000000001,-0.441120924053,0.231757129934,13.5015113417,6.23826625073,0.100928925438,0.0,-0.809384306517,0.172054294012,3.56389475757,-0.14226662472,0.126316792999,0.0,455.8230749431807,458.1377512770533,456.8373755802226,457.39573573581794
1.8000000000000012,-0.491176191148,0.241404281362,13.71211828,6.22948575395,0.108794122451,0.0,-0.859715105727,0.148888796538,3.4565590238,-0.156067513346,0.139227832629,0.0,379.82761699234163,381.0827037142944,381.2704022046664,379.9252194993492
1.8600000000000012,-0.545213746544,0.249110460339,13.9238861813,6.21983420788,0.117363890918,0.0,-0.942411269634,0.106986309158,3.60172192884,-0.172745188105,0.149196779357,0.0,464.25112672875355,465.05066080975405,464.3860529514223,463.0522272542026
1.9200000000000013,-0.604355895456,0.254115673917,14.1438979619,6.209646492,0.127400273084,0.0,-1.02997163212,0.0588009116378,3.731340967,-0.164473436601,0.189710734347,0.0,458.9786447505664,462.2072386659527,460.7584809513148,461.3854566778502
1.9800000000000013,-0.66888742362,0.256067099779,14.3709465189,6.20009051883,0.139252918643,0.0,-1.12223247978,0.00529537510196,3.83629604654,-0.150492971406,0.209819043047,0.0,453.6989482364726,455.34737224459826,454.2603101846274,455.35647344957556
2.0400000000000014,-0.738919085563,0.25478664065,14.6022260918,6.1906721481,0.15149937717,0.0,-1.21329276132,-0.0487931725188,3.87258321127,-0.174858369105,0.189147622768,0.0,436.33590113496837,434.6480584558458,433.967783564969,431.89286384169435
2.1000000000000014,-0.814835145815,0.249965643864,14.8368683234,6.18006502265,0.163405761704,0.0,-1.31835223105,-0.112891391982,3.94819153843,-0.180941928209,0.212466639983,0.0,446.63389337013103,448.56943438845224,448.38499609663273,447.8605599077633
2.1600000000000015,-0.896766811678,0.241424827991,15.0728177131,6.16911535156,0.176116903049,0.0,-1.41377375357,-0.172681596046,3.91652256725,-0.185790636243,0.210596900191,0.0,414.20842827265767,414.0917947798504,413.76808752286564,413.30594635925047
2.2200000000000015,-0.984964271759,0.228909259743,15.3085958484,6.15758139082,0.189053791377,0.0,-1.52729064229,-0.245478366571,3.94219857569,-0.209957263164,0.224111993995,0.0,433.122336104424,434.30450395696494,435.0090777625728,432.9427146976309
2.2800000000000016,-1.08022925927,0.211807644376,15.5458977791,6.14455690909,0.202529880182,0.0,-1.64941412756,-0.325669480327,3.967236499,-0.237679440943,0.225561105163,0.0,435.0857499926432,435.258280808319,435.88277847838975,433.51070568538813
2.3400000000000016,-1.1839922742,0.189036446196,15.7889824943,6.12978646086,0.215911255794,0.0,-1.81072698014,-0.434819117814,4.13423562012,-0.274266955919,0.217402106505,0.0,480.8189567244917,480.2455556031536,483.03874996812914,480.21390959375736
2.4000000000000017,-1.29669693538,0.160117381533,16.0373106067,6.11346026255,0.229287505597,0.0,-1.94725149933,-0.530517001654,4.14263476308,-0.268102305062,0.232171777289,0.0,432.7636630141467,434.0555313365896,433.8580146463053,434.2985938823603
2.4600000000000017,-1.41851829587,0.124684280716,16.2888543302,6.09744794223,0.243183941474,0.0,-2.11477289346,-0.652044587088,4.24089166237,-0.264523587319,0.230455960003,0.0,464.941817047812,464.85815529900196,464.2723552146004,464.4846073044753
2.520000000000002,-1.54955525284,0.0824905803199,16.541729134,6.08122191847,0.257076822574,0.0,-2.25426173834,-0.755612485893,4.18767514251,-0.286099894815,0.233643275394,0.0,417.0530004703375,417.38849397886844,417.82834265091526,415.8626154400947
2.580000000000002,-1.69091207044,0.0325159137392,16.7976235665,6.0644046066,0.271139704935,0.0,-2.45898132864,-0.911780266277,4.34036193111,-0.27067365506,0.235815365662,0.0,485.5062681868089,485.7188419001301,485.758874940505,486.8419809456726
2.640000000000002,-1.84432342351,-0.0267435519587,17.0605768028,6.04799916111,0.285642009002,0.0,-2.65601814164,-1.06489261385,4.42321417224,-0.279570696048,0.251431007084,0.0,466.9657251543768,468.2372629423918,468.64155008704904,467.8778339646467
2.700000000000002,-2.00955920249,-0.095253982167,17.3273247592,6.03217969999,0.300513011259,0.0,-2.85313257015,-1.22004041059,4.4669329493,-0.243020301635,0.239523250552,0.0,459.43499775143295,458.54905523333355,456.9538769150481,459.7891113181002
2.760000000000002,-2.18667725585,-0.173150395748,17.5957856175,6.01713744007,0.314862687861,0.0,-3.05199314473,-1.37756482131,4.4804281824,-0.274052613754,0.23842883646,0.0,451.7815978706594,451.7494269220217,453.2421298419636,450.6772634801346
2.820000000000002,-2.37643220101,-0.261098564536,17.8661469787,6.00045087721,0.329278052195,0.0,-3.27436009337,-1.55525374215,4.52989880168,-0.287768849275,0.243674110264,0.0,467.321219870382,467.7844315193968,466.98232617888596,465.8363248470611
2.880000000000002,-2.58095389836,-0.360923382777,18.1424189356,5.98342447354,0.344009174731,0.0,-3.54425571697,-1.77353007003,4.67663831444,-0.276802466973,0.248967072479,0.0,501.6794380353489,502.1163820075607,501.5006781120925,502.22504488587674
2.940000000000002,-2.80030137773,-0.47276220862,18.4227145589,5.9664177597,0.359291068437,0.0,-3.76848295946,-1.95549786128,4.66489831429,-0.301966601121,0.264203810243,0.0,455.2297041449142,456.51049937946397,456.6633686380983,454.57073920236996
3.000000000000002,-3.03392478134,-0.596224837863,18.7034297503,5.94898429235,0.374865896195,0.0,-4.02014325814,-2.1610243623,4.69015938483,-0.27420794363,0.248231330538,0.0,472.97718632319413,471.8083745689709,471.23046169615264,473.290375443654
3.0600000000000023,-3.28241684295,-0.731844051786,18.9841391324,5.93232528057,0.389572815656,0.0,-4.26397448215,-2.36054563436,4.66498252866,-0.285597622347,0.238030355471,0.0,461.21764635472243,460.46880115704084,459.3755398923164,458.3956575009941
3.1200000000000023,-3.54518829582,-0.879156423427,19.2617000483,5.91498346242,0.40358032969,0.0,-4.4960413687,-2.55079109503,4.58546984948,-0.296950970787,0.222264489946,0.0,445.53647788924445,444.2992791262102,445.36416574495854,444.3493260655071
3.1800000000000024,-3.82193589587,-1.03795527426,19.5338716683,5.89771873092,0.416597270264,0.0,-4.72975069532,-2.74340488274,4.48538339728,-0.273828451862,0.203364381701,0.0,441.16427971825703,439.6471983121177,441.1902479079904,443.0104238398502
3.2400000000000024,-4.1128320511,-1.20844760784,19.7996392138,5.88132946679,0.428965020665,0.0,-4.96757327046,-2.94046224463,4.37203619172,-0.271842283744,0.211145191472,0.0,440.31762658250557,441.0030692161506,439.55290461266947,439.64121703765096
3.3000000000000025,-4.41942696843,-1.39200485843,20.0608353279,5.86592357926,0.441615439644,0.0,-5.2529531273,-3.17874783374,4.33228673003,-0.236859839576,0.210224599331,0.0,470.84171411160196,470.811537702213,470.22552971259637,472.86461269895307
3.3600000000000025,-4.74186065168,-1.58875409271,20.3164705284,5.85122493746,0.454402665777,0.0,-5.49559807054,-3.38011874671,4.18740423867,-0.270717162429,0.218351869012,0.0,436.94140997673526,437.66412986326526,438.6261632014893,435.7414115167678
3.4200000000000026,-5.07941650662,-1.79805519694,20.563859096,5.83517243922,0.467215610003,0.0,-5.75696754896,-3.59717125531,4.05705752771,-0.261858171122,0.201634745138,0.0,447.2937067814461,445.9743318849918,447.1280101462982,447.777606049078
3.4800000000000026,-5.4331951387,-2.02084146365,20.8037770019,5.81947605173,0.479304322336,0.0,-6.03622615773,-3.82953024857,3.93818267224,-0.261108830569,0.201164820122,0.0,456.0257190759113,456.0268244375895,456.54003103881917,456.5329207859435
3.5400000000000027,-5.80347747536,-2.25735055229,21.035526589,5.80423027374,0.491332027129,0.0,-6.30708349292,-4.05455444442,3.7849227294,-0.242869937073,0.199019677967,0.0,447.69330528285803,447.5577271517687,448.0084355088504,449.42483380888694
3.6000000000000028,-6.1905589083,-2.50781995117,21.2584182505,5.78964972975,0.503102863622,0.0,-6.59609827496,-4.29473357934,3.64270001892,-0.243288204675,0.189805051559,0.0,458.18238637347923,457.4852982612893,457.51202135136316,457.4214992243463
3.660000000000003,-6.59364918608,-2.77153625466,21.4700900092,5.77475075978,0.514613731871,0.0,-6.84082372057,-4.49623867043,3.41156822648,-0.26094498862,0.195642986079,0.0,426.56853718495495,427.1044099319315,427.3236622943742,425.7501088842499
3.720000000000003,-7.00982019785,-3.04594997901,21.6649538952,5.75940008252,0.526224257591,0.0,-7.03231198512,-4.65148740829,3.08313484646,-0.247231267149,0.188864875741,0.0,388.0631005788049,387.4685722101135,385.28073449405576,386.4987873232647
3.780000000000003,-7.44198020085,-3.33353873819,21.8463930301,5.74538795404,0.537410131077,0.0,-7.37316060685,-4.93481186683,2.96207443781,-0.21489884661,0.181065085907,0.0,480.0734528229521,479.5119765509843,478.26911347812177,480.6748684744413
3.840000000000003,-7.89407116056,-3.63765115808,22.0192368539,5.73274037434,0.548324007436,0.0,-7.69669247532,-5.20221900094,2.79692931601,-0.203649307038,0.183511290134,0.0,468.62874003848236,468.84902732848747,469.3231120246263,470.1544521580914
3.900000000000003,-8.36131753125,-3.95412592219,22.1757292596,5.72025421078,0.5590884617,0.0,-7.87897586635,-5.34748764943,2.41887885122,-0.218939726865,0.169601906177,0.0,380.1963949293953,378.89774620638553,379.4590669017702,377.93641527070025
3.960000000000003,-8.84385880329,-4.2830103866,22.3150549794,5.70714444357,0.569946215792,0.0,-8.20578897121,-5.61523525805,2.22279213283,-0.217624938305,0.197274679789,0.0,464.80977288705935,467.0034090825681,466.6408790761464,466.69881243464863
4.020000000000002,-9.34541980341,-4.62742283607,22.4413147742,5.69442600411,0.582338217262,0.0,-8.51307192834,-5.86507443532,1.98349295172,-0.2025771614,0.220520666941,0.0,454.6705403782887,456.5699281470779,453.8799907812523,455.04306941865116
4.080000000000001,-9.86393253548,-4.98551780835,22.5508259009,5.68300204387,0.596731255889,0.0,-8.77109639821,-6.07145867469,1.66506665921,-0.173245269707,0.263301592367,0.0,423.78183802172157,427.50235420976884,424.9195938111292,427.3898098411599
4.14,-10.398020017,-5.35600076063,22.6408681145,5.6724982722,0.612217029292,0.0,-9.03222206796,-6.27789767062,1.33443021217,-0.178965056723,0.244886647608,0.0,426.88224317581,425.3770351111221,426.2959153947927,425.77567170079334
4.199999999999998,-10.9468239154,-5.73802044336,22.7094938669,5.66144977085,0.62695570991,0.0,-9.26173076188,-6.45623784608,0.951565042847,-0.197267283154,0.247116180673,0.0,405.9869653823836,406.25367249491376,406.94060182257664,405.2613654536313
4.259999999999997,-11.5092361328,-6.13056409312,22.754543269,5.64956092432,0.64198895561,0.0,-9.48579675031,-6.62872757144,0.548517154258,-0.199965396978,0.256657593419,0.0,400.2864430134913,401.2244476362717,401.5636180945227,401.27563620807655
4.319999999999996,-12.0902776918,-6.53751547419,22.7805387425,5.63804652316,0.657746661641,0.0,-9.88177679993,-6.93544036454,0.314302001964,-0.179352397646,0.272464381934,0.0,489.159886952249,490.3980685465474,489.4515504722659,490.9512933374194
4.379999999999995,-12.6928481968,-6.96103363254,22.7895478452,5.62689289759,0.674111480513,0.0,-10.2037306226,-7.18131997654,-0.0168744299369,-0.204022113457,0.273304978632,0.0,456.0522717373659,456.19251306007504,456.345661526859,454.33796428799025
4.439999999999993,-13.3114840122,-7.39676049999,22.7749408812,5.61492001942,0.690598039392,0.0,-10.4177640033,-7.3430735855,-0.471752349098,-0.191848462304,0.277560364997,0.0,399.3161313433238,399.78990976036334,399.5583367226079,400.62326283125765
4.499999999999992,-13.9488615418,-7.84659037681,22.7381920463,5.60374651452,0.706951374918,0.0,-10.8272617563,-7.65014895557,-0.757219147734,-0.176864885314,0.260005012556,0.0,494.93220214191047,493.7044377370728,495.6586185253591,496.72911740807797
4.559999999999991,-14.6090136685,-8.31344521673,22.6820585331,5.59269737026,0.722978352188,0.0,-11.1771452565,-7.91095741825,-1.1172388918,-0.205558478922,0.2784695861,0.0,470.222047568608,471.71790860007934,472.97369551159915,470.72596619629576
4.6199999999999894,-15.2866783492,-8.79340212172,22.6007447758,5.58015436393,0.739524796898,0.0,-11.411577728,-8.08760946226,-1.59547312796,-0.217136742397,0.269765482067,0.0,419.6228949623742,418.94808756058615,418.50455605631964,417.44872036355235
4.679999999999988,-15.9798186472,-9.2849752995,22.4914661784,5.56713756678,0.755829300216,0.0,-11.6925707333,-8.29786335726,-2.0500202695,-0.216569749354,0.275419045154,0.0,440.47472605231206,441.01745151409966,442.7405108214194,442.7404692750813
4.739999999999987,-16.6920216317,-9.79071112981,22.3561675853,5.55518018545,0.772405755639,0.0,-12.0463837071,-8.55918393674,-2.46367387623,-0.177496839714,0.277928248256,0.0,476.07763842203855,476.34128790206523,474.44743421129454,477.4017249296984
4.799999999999986,-17.4239374708,-10.3110911846,22.1943222477,5.54440756038,0.789534081726,0.0,-12.3499507415,-8.78634614006,-2.93442323835,-0.183981467743,0.297376225762,0.0,457.8602289512152,459.4848683550591,456.9747318145284,456.427010785525
4.859999999999984,-18.1746507832,-10.8455158142,22.0041229335,5.53395563072,0.807046106226,0.0,-12.6726596311,-9.0271722661,-3.40915636138,-0.159608039555,0.277633566201,0.0,469.78675328546893,468.3338079774287,467.15831538276854,469.02793501509024
4.919999999999983,-18.9452989973,-11.3947963845,21.7852782185,5.52451061383,0.823924098859,0.0,-13.0142357524,-9.28148595883,-3.88947090151,-0.153365007024,0.287761434545,0.0,479.40167661546036,480.24458162539634,479.1283849258465,479.58152050899446
4.979999999999982,-19.7341149199,-11.9579058739,21.5354796631,5.51493653766,0.840992286129,0.0,-13.2787282734,-9.48873068081,-4.44034330303,-0.176359375685,0.276925696048,0.0,452.5649506191783,451.77187002353384,452.1161501662666,450.23427439416906
5.0399999999999805,-20.5377783481,-12.5329215478,21.2514429163,5.50454382491,0.857573934729,0.0,-13.5092674041,-9.67864559727,-5.0306001612,-0.167569299685,0.275209202727,0.0,440.64111389670074,440.57710618281146,439.0314110099052,439.73131059023956
